,Data,Leonardo,Poste Italiane,Telecom Italia,Generali,UniCredit,Stellantis,Intesa Sanpaolo,Ferrari,Enel,Eni,FTSE MIB
1254,2024-11-28,25.48,13.225,0.2307,27.1,36.22,12.35,3.6025,408.7,6.77,13.424,33260.13
1255,2024-11-29,25.47,13.285,0.2273,27.08,36.385,12.536,3.627,411.7,6.81,13.406,33414.56
1256,2024-12-02,25.85,13.45,0.2236,27.54,36.805,11.746,3.632,416.7,6.831,13.342,33483.17
1257,2024-12-03,26.17,13.495,0.2237,27.7,37.5,11.934,3.6815,421.7,6.912,13.47,33829.34
1258,2024-12-04,26.32,13.64,0.2268,27.81,37.565,12.09,3.7315,424.5,6.943,13.486,34083.91
1259,2024-12-05,26.63,13.83,0.2369,28.21,39.455,12.548,3.816,423.1,7.012,13.454,34626.28
1260,2024-12-06,26.41,13.765,0.2397,28.08,39.21,12.948,3.839,432.3,6.986,13.42,34749.5
1261,2024-12-09,25.15,13.66,0.2425,27.66,38.72,13.146,3.839,427.5,6.923,13.494,34559.83
1262,2024-12-10,24.86,13.655,0.2429,27.52,38.835,13.274,3.8195,425.0,6.936,13.404,34524.7
1263,2024-12-11,25.62,13.79,0.2501,28.17,38.99,13.194,3.8555,428.1,6.918,13.374,34731.31
1264,2024-12-12,25.73,13.8,0.2532,28.03,39.24,13.208,3.905,431.1,6.909,13.32,34857.37
1265,2024-12-13,25.75,13.845,0.26,28.3,38.93,13.348,3.927,431.5,6.943,13.296,34888.79
1266,2024-12-16,26.01,13.87,0.2748,28.03,38.88,12.73,3.9435,420.3,7.019,13.1,34740.25
1267,2024-12-17,25.69,13.8,0.2738,27.65,38.2,12.758,3.8665,414.7,6.955,12.784,34315.24
1268,2024-12-18,25.87,13.71,0.2724,27.31,38.7,12.744,3.9,415.2,6.916,12.892,34400.99
1269,2024-12-19,25.61,13.575,0.251,27.08,37.595,12.362,3.853,408.8,6.801,12.782,33787.0
1270,2024-12-20,25.55,13.545,0.2418,27.06,37.65,12.378,3.834,411.6,6.806,12.724,33766.29
1271,2024-12-23,25.75,13.475,0.242,27.06,37.71,12.342,3.82,408.2,6.799,12.702,33739.9
1272,2024-12-27,25.9,13.645,0.2459,27.29,38.345,12.596,3.865,414.8,6.847,12.954,34160.97
1273,2024-12-30,25.93,13.62,0.2466,27.27,38.525,12.59,3.863,412.4,6.886,13.09,34186.18
